ADZ 2T,ADZ,25.68,100,2568,False,1.0000000,1
AE R735QTJ8XC9X,AE,66.5,4986,331569,True,0.9251136,1
AEB TDWW49RPFOTH,AEB,22.86,66997,1531551,False,0.8543679,1
AEC R735QTJ8XC9X,AEC,18.68,214213,4001498,False,0.9614666,1
AED TDWW49RPFOTH,AED,25.33,16652,421795,False,0.7882672,1
AEE R735QTJ8XC9X,AEE,39.61,885790,35086141,True,0.8648291,1
AEF TW3OEG0YBEJP,AEF,24.99,11580,289384,True,1.0000000,1
AEG R735QTJ8XC9X,AEG,8.97,581950,5220091,True,0.7979780,1
INSUA R735QTJ8XC9X,AEGN,22.28,422752,9418914,True,1.0000000,1
AEGR UQZC400IP6QT,AEGR,33.49,812214,27201046,False,1.0000000,1
AEH T9ID57VJ47Z9,AEH,25.23,50305,1269195,False,0.7916905,1
AEHR R735QTJ8XC9X,AEHR,2.29,1689,3867,True,1.0000000,1
AEIS R735QTJ8XC9X,AEIS,19.18,406768,7801810,True,1.0000000,1
AEK V3X2K81CW1NP,AEK,28.79,13269,382014,False,0.7442834,1
AEL SU7Y8YE6CH9H,AEL,23.68,362051,8573367,True,0.9648121,1
AEM R735QTJ8XC9X,AEM,30.72,1125993,34590504,True,0.9641872,1
AEOS R735QTJ8XC9X,AEO,10.63,3282856,34896759,True,0.8741395,1
AEP R735QTJ8XC9X,AEP,54.17,1702476,92223124,True,0.8651505,1
AEPI R735QTJ8XC9X,AEPI,33.75,16677,562848,False,0.9879654,1
AER TNUBE7JZ7K2T,AER,47.99,587064,28173201,True,1.0000000,1
AERI VL4ER14J0LLX,AERI,15.6,64995,1013922,True,1.0000000,1
AES R735QTJ8XC9X,AES,14.27,3637388,51905526,True,0.8653003,1
AET S0JM7II1BW4L,AET,79.13,1501199,118789876,True,0.9586355,1
AATK RJU02DZWKX2D,AETI,6.11,4663,28490,True,1.0000000,1
ADDM R735QTJ8XC9X,AEY,2.97,23979,71217,True,1.0000000,1
AELA RUKYR4R8NF51,AEZS,1.08,47820,51645,True,1.0000000,100
ASFC R735QTJ8XC9X,AF,13.25,212359,2813756,False,0.9664654,1
AFA V9GYB7AMF78L,AFA,24.54,4697,115264,False,0.8321040,1
CTND R735QTJ8XC9X,AFAM,21.25,35809,760941,False,1.0000000,1
AFB SBSAXXUERZ39,AFB,13.72,22706,311526,True,0.8112617,1
AFC TRV23YBSGGO5,AFC,24.9,4909,122234,False,0.7632696,1
AFFX R735QTJ8XC9X,AFFX,8.58,325291,2790996,False,1.0000000,1
AFG R735QTJ8XC9X,AFG,59.58,117692,7012089,True,0.8603702,1
AFH VE2DEWQZ9Y79,AFH,15.32,22317,341896,True,1.0000000,1
AFK U4A32EEF6ZJ9,AFK,33.13,44268,1466598,False,0.9050922,1
AFL R735QTJ8XC9X,AFL,61.95,1108020,68641839,True,0.9077675,0.5
AFM VAT77S7W663P,AFM,25.94,396,10272,False,0.9256870,1
AFOP RZWYXD35KJFP,AFOP,21.56,387399,8352322,False,0.9882813,1
